tc,call_volume,aht,service_level,art
2022-12-18 19:30:00.000,37,203.75,80,30
2022-12-18 19:45:00.000,35,218,80,30
2022-12-18 20:00:00.000,32,188.25,80,30
2022-12-18 20:15:00.000,29,203.75,80,30
2022-12-18 20:30:00.000,29,178.75,80,30
2022-12-18 20:45:00.000,30,175.75,80,30
2022-12-18 21:00:00.000,28,208.75,80,30
2022-12-18 21:15:00.000,24,244.75,80,30
2022-12-18 21:30:00.000,21,258.25,80,30
2022-12-18 21:45:00.000,23,178.5,80,30
2022-12-18 22:00:00.000,19,226.25,80,30
2022-12-18 22:15:00.000,17,187.75,80,30
2022-12-18 22:30:00.000,15,249.5,80,30
2022-12-18 22:45:00.000,11,149,80,30
2022-12-18 23:00:00.000,11,158.5,80,30
2022-12-18 23:15:00.000,9,88.75,80,30
2022-12-18 23:30:00.000,9,117.25,80,30
2022-12-18 23:45:00.000,7,192.25,80,30
2022-12-19 00:00:00.000,8,188.5,80,30
2022-12-19 00:15:00.000,4,104.5,80,30
2022-12-19 00:30:00.000,7,320.75,80,30
2022-12-19 00:45:00.000,8,106,80,30
2022-12-19 01:00:00.000,6,184.25,80,30
2022-12-19 01:15:00.000,13,100.75,80,30
2022-12-19 01:30:00.000,13,210.5,80,30
2022-12-19 01:45:00.000,10,179.25,80,30
2022-12-19 02:00:00.000,15,160.25,80,30
2022-12-19 02:15:00.000,18,226,80,30
2022-12-19 02:30:00.000,23,155.25,80,30
2022-12-19 02:45:00.000,28,208.25,80,30
2022-12-19 03:00:00.000,41,195.5,80,30
2022-12-19 03:15:00.000,33,183.25,80,30
2022-12-19 03:30:00.000,38,199.25,80,30
2022-12-19 03:45:00.000,47,153,80,30
2022-12-19 04:00:00.000,49,172.5,80,30
2022-12-19 04:15:00.000,59,206.25,80,30
2022-12-19 04:30:00.000,60,196.25,80,30
2022-12-19 04:45:00.000,68,193.25,80,30
2022-12-19 05:00:00.000,81,199,80,30
2022-12-19 05:15:00.000,106,197.75,80,30
2022-12-19 05:30:00.000,107,303.25,80,30
2022-12-19 05:45:00.000,124,325.75,80,30
2022-12-19 06:00:00.000,125,204.5,80,30
2022-12-19 06:15:00.000,138,459,80,30
2022-12-19 06:30:00.000,146,271.5,80,30
2022-12-19 06:45:00.000,165,218.5,80,30
2022-12-19 07:00:00.000,176,470.25,80,30
2022-12-19 07:15:00.000,197,394,80,30
2022-12-19 07:30:00.000,231,388,80,30
2022-12-19 07:45:00.000,256,204.5,80,30
2022-12-19 08:00:00.000,281,374,80,30
2022-12-19 08:15:00.000,311,326.25,80,30
2022-12-19 08:30:00.000,355,370.5,80,30
2022-12-19 08:45:00.000,387,324.25,80,30
2022-12-19 09:00:00.000,446,409.5,80,30
2022-12-19 09:15:00.000,530,312.5,80,30
2022-12-19 09:30:00.000,600,425.75,80,30
2022-12-19 09:45:00.000,634,454.75,80,30
2022-12-19 10:00:00.000,658,453.5,80,30
2022-12-19 10:15:00.000,677,404.75,80,30
2022-12-19 10:30:00.000,688,430.75,80,30
2022-12-19 10:45:00.000,694,410,80,30
2022-12-19 11:00:00.000,707,476.25,80,30
2022-12-19 11:15:00.000,707,447,80,30
2022-12-19 11:30:00.000,696,445,80,30
2022-12-19 11:45:00.000,695,382.25,80,30
2022-12-19 12:00:00.000,691,430,80,30
2022-12-19 12:15:00.000,691,443.25,80,30
2022-12-19 12:30:00.000,695,414.25,80,30
2022-12-19 12:45:00.000,691,507.5,80,30
2022-12-19 13:00:00.000,679,437.5,80,30
2022-12-19 13:15:00.000,653,442.75,80,30
2022-12-19 13:30:00.000,650,403,80,30
2022-12-19 13:45:00.000,638,426.75,80,30
2022-12-19 14:00:00.000,638,453.75,80,30
2022-12-19 14:15:00.000,649,405,80,30
2022-12-19 14:30:00.000,658,381.25,80,30
2022-12-19 14:45:00.000,663,447,80,30
2022-12-19 15:00:00.000,649,385.75,80,30
2022-12-19 15:15:00.000,626,405,80,30
2022-12-19 15:30:00.000,608,498.5,80,30
2022-12-19 15:45:00.000,598,543,80,30
2022-12-19 16:00:00.000,566,499.25,80,30
2022-12-19 16:15:00.000,526,561.75,80,30
2022-12-19 16:30:00.000,502,425.5,80,30
2022-12-19 16:45:00.000,466,397.25,80,30
2022-12-19 17:00:00.000,420,418.25,80,30
2022-12-19 17:15:00.000,383,447.75,80,30
2022-12-19 17:30:00.000,356,339.5,80,30
2022-12-19 17:45:00.000,316,337.75,80,30
2022-12-19 18:00:00.000,291,295.25,80,30
2022-12-19 18:15:00.000,232,444,80,30
2022-12-19 18:30:00.000,199,216.75,80,30
2022-12-19 18:45:00.000,177,440.5,80,30
2022-12-19 19:00:00.000,160,821.25,80,30
2022-12-19 19:15:00.000,133,279.25,80,30
2022-12-19 19:30:00.000,121,267.5,80,30
2022-12-19 19:45:00.000,111,235,80,30
2022-12-19 20:00:00.000,100,219,80,30
2022-12-19 20:15:00.000,90,221.75,80,30
2022-12-19 20:30:00.000,90,208.5,80,30
2022-12-19 20:45:00.000,84,235.5,80,30
2022-12-19 21:00:00.000,74,213,80,30
2022-12-19 21:15:00.000,60,232.75,80,30
2022-12-19 21:30:00.000,58,196.75,80,30
2022-12-19 21:45:00.000,54,214.75,80,30
2022-12-19 22:00:00.000,52,212.5,80,30
2022-12-19 22:15:00.000,38,221.25,80,30
2022-12-19 22:30:00.000,33,241.75,80,30
2022-12-19 22:45:00.000,32,210.75,80,30
2022-12-19 23:00:00.000,27,246,80,30
2022-12-19 23:15:00.000,23,246.5,80,30
2022-12-19 23:30:00.000,22,263.75,80,30
2022-12-19 23:45:00.000,15,225.5,80,30
2022-12-20 00:00:00.000,15,220,80,30
2022-12-20 00:15:00.000,11,217.5,80,30
2022-12-20 00:30:00.000,12,204.5,80,30
2022-12-20 00:45:00.000,12,192.25,80,30
2022-12-20 01:00:00.000,11,191,80,30
2022-12-20 01:15:00.000,12,174.25,80,30
2022-12-20 01:30:00.000,13,232,80,30
2022-12-20 01:45:00.000,14,232.5,80,30
2022-12-20 02:00:00.000,18,200.5,80,30
2022-12-20 02:15:00.000,24,190,80,30
2022-12-20 02:30:00.000,28,194.75,80,30
2022-12-20 02:45:00.000,29,192.25,80,30
2022-12-20 03:00:00.000,33,172,80,30
2022-12-20 03:15:00.000,38,178.5,80,30
2022-12-20 03:30:00.000,46,207,80,30
2022-12-20 03:45:00.000,45,224.5,80,30
2022-12-20 04:00:00.000,55,205.5,80,30
2022-12-20 04:15:00.000,61,210.75,80,30
2022-12-20 04:30:00.000,63,201.75,80,30
2022-12-20 04:45:00.000,65,213,80,30
2022-12-20 05:00:00.000,77,203.5,80,30
2022-12-20 05:15:00.000,95,209.75,80,30
2022-12-20 05:30:00.000,106,367,80,30
2022-12-20 05:45:00.000,113,210.25,80,30
2022-12-20 06:00:00.000,125,651.5,80,30
2022-12-20 06:15:00.000,134,214,80,30
2022-12-20 06:30:00.000,158,210.25,80,30
2022-12-20 06:45:00.000,159,396,80,30
2022-12-20 07:00:00.000,197,439.5,80,30
2022-12-20 07:15:00.000,207,348.25,80,30
2022-12-20 07:30:00.000,236,214.25,80,30
2022-12-20 07:45:00.000,258,735.75,80,30
2022-12-20 08:00:00.000,294,399.25,80,30
2022-12-20 08:15:00.000,324,368.25,80,30
2022-12-20 08:30:00.000,375,342.75,80,30
2022-12-20 08:45:00.000,421,523.75,80,30
2022-12-20 09:00:00.000,487,395.25,80,30
2022-12-20 09:15:00.000,547,524.5,80,30
2022-12-20 09:30:00.000,638,463,80,30
2022-12-20 09:45:00.000,670,477.5,80,30
2022-12-20 10:00:00.000,690,516.25,80,30
2022-12-20 10:15:00.000,712,487.25,80,30
2022-12-20 10:30:00.000,720,448,80,30
2022-12-20 10:45:00.000,707,430.25,80,30
2022-12-20 11:00:00.000,695,435.75,80,30
2022-12-20 11:15:00.000,703,502,80,30
2022-12-20 11:30:00.000,693,458.5,80,30
2022-12-20 11:45:00.000,664,391,80,30
2022-12-20 12:00:00.000,655,602,80,30
2022-12-20 12:15:00.000,643,485.75,80,30
2022-12-20 12:30:00.000,640,573.5,80,30
2022-12-20 12:45:00.000,631,394.75,80,30
2022-12-20 13:00:00.000,617,368,80,30
2022-12-20 13:15:00.000,608,440.25,80,30
2022-12-20 13:30:00.000,614,403.5,80,30
2022-12-20 13:45:00.000,607,387.5,80,30
2022-12-20 14:00:00.000,614,419.75,80,30
2022-12-20 14:15:00.000,607,470.5,80,30
2022-12-20 14:30:00.000,586,402,80,30
2022-12-20 14:45:00.000,582,489.75,80,30
2022-12-20 15:00:00.000,561,433.5,80,30
2022-12-20 15:15:00.000,552,467.75,80,30
2022-12-20 15:30:00.000,543,443.25,80,30
2022-12-20 15:45:00.000,523,417.5,80,30
2022-12-20 16:00:00.000,489,420.75,80,30
2022-12-20 16:15:00.000,466,397.25,80,30
2022-12-20 16:30:00.000,459,439.25,80,30
2022-12-20 16:45:00.000,416,495.25,80,30
2022-12-20 17:00:00.000,390,363.25,80,30
2022-12-20 17:15:00.000,348,366.25,80,30
2022-12-20 17:30:00.000,317,437.25,80,30
2022-12-20 17:45:00.000,286,347.25,80,30
2022-12-20 18:00:00.000,245,412,80,30
2022-12-20 18:15:00.000,200,337.5,80,30
2022-12-20 18:30:00.000,182,240,80,30
2022-12-20 18:45:00.000,158,505,80,30
2022-12-20 19:00:00.000,141,245.75,80,30
2022-12-20 19:15:00.000,124,208,80,30
2022-12-20 19:30:00.000,111,217,80,30
2022-12-20 19:45:00.000,101,206.25,80,30
2022-12-20 20:00:00.000,95,201.75,80,30
2022-12-20 20:15:00.000,80,193.75,80,30
2022-12-20 20:30:00.000,76,207.25,80,30
2022-12-20 20:45:00.000,70,285.5,80,30
2022-12-20 21:00:00.000,65,200,80,30
2022-12-20 21:15:00.000,55,209,80,30
2022-12-20 21:30:00.000,45,219,80,30
2022-12-20 21:45:00.000,47,202.25,80,30
2022-12-20 22:00:00.000,39,225.5,80,30
2022-12-20 22:15:00.000,32,226.75,80,30
2022-12-20 22:30:00.000,31,212.75,80,30
2022-12-20 22:45:00.000,25,236.25,80,30
2022-12-20 23:00:00.000,24,255.5,80,30
2022-12-20 23:15:00.000,22,237.5,80,30
2022-12-20 23:30:00.000,17,239,80,30
2022-12-20 23:45:00.000,13,209.5,80,30
2022-12-21 00:00:00.000,13,233.5,80,30
2022-12-21 00:15:00.000,16,208.75,80,30
2022-12-21 00:30:00.000,12,152.75,80,30
2022-12-21 00:45:00.000,13,212.25,80,30
2022-12-21 01:00:00.000,12,168.75,80,30
2022-12-21 01:15:00.000,15,236.25,80,30
2022-12-21 01:30:00.000,15,186.75,80,30
2022-12-21 01:45:00.000,15,180.5,80,30
2022-12-21 02:00:00.000,15,430.5,80,30
2022-12-21 02:15:00.000,18,183.25,80,30
2022-12-21 02:30:00.000,29,171.5,80,30
2022-12-21 02:45:00.000,30,319,80,30
2022-12-21 03:00:00.000,36,177.75,80,30
2022-12-21 03:15:00.000,37,215.75,80,30
2022-12-21 03:30:00.000,41,198,80,30
2022-12-21 03:45:00.000,46,214.75,80,30
2022-12-21 04:00:00.000,50,199.25,80,30
2022-12-21 04:15:00.000,58,276.5,80,30
2022-12-21 04:30:00.000,62,506,80,30
2022-12-21 04:45:00.000,76,202.5,80,30
2022-12-21 05:00:00.000,77,395.25,80,30
2022-12-21 05:15:00.000,86,220.25,80,30
2022-12-21 05:30:00.000,98,352.5,80,30
2022-12-21 05:45:00.000,108,214,80,30
2022-12-21 06:00:00.000,124,202.25,80,30
2022-12-21 06:15:00.000,128,238.75,80,30
2022-12-21 06:30:00.000,145,202.5,80,30
2022-12-21 06:45:00.000,155,209.5,80,30
2022-12-21 07:00:00.000,169,437,80,30
2022-12-21 07:15:00.000,196,280.75,80,30
2022-12-21 07:30:00.000,208,372.25,80,30
2022-12-21 07:45:00.000,223,214.75,80,30
2022-12-21 08:00:00.000,259,340.25,80,30
2022-12-21 08:15:00.000,292,209.5,80,30
2022-12-21 08:30:00.000,336,209.75,80,30
2022-12-21 08:45:00.000,378,341.75,80,30
2022-12-21 09:00:00.000,434,412.75,80,30
2022-12-21 09:15:00.000,508,423,80,30
2022-12-21 09:30:00.000,586,420.75,80,30
2022-12-21 09:45:00.000,605,430.25,80,30
2022-12-21 10:00:00.000,632,448,80,30
2022-12-21 10:15:00.000,652,440.5,80,30
2022-12-21 10:30:00.000,678,433.5,80,30
2022-12-21 10:45:00.000,672,427.75,80,30
2022-12-21 11:00:00.000,674,485.5,80,30
2022-12-21 11:15:00.000,670,426.75,80,30
2022-12-21 11:30:00.000,660,473.25,80,30
2022-12-21 11:45:00.000,642,541.5,80,30
2022-12-21 12:00:00.000,645,407.75,80,30
2022-12-21 12:15:00.000,615,498.75,80,30
2022-12-21 12:30:00.000,593,451.25,80,30
2022-12-21 12:45:00.000,586,386.5,80,30
2022-12-21 13:00:00.000,585,386,80,30
2022-12-21 13:15:00.000,586,466.25,80,30
2022-12-21 13:30:00.000,583,413.75,80,30
2022-12-21 13:45:00.000,590,542,80,30
2022-12-21 14:00:00.000,582,522,80,30
2022-12-21 14:15:00.000,582,432,80,30
2022-12-21 14:30:00.000,589,469.5,80,30
2022-12-21 14:45:00.000,566,509.5,80,30
2022-12-21 15:00:00.000,559,456.25,80,30
2022-12-21 15:15:00.000,540,406.75,80,30
2022-12-21 15:30:00.000,545,451.5,80,30
2022-12-21 15:45:00.000,533,452.25,80,30
2022-12-21 16:00:00.000,504,341.75,80,30
2022-12-21 16:15:00.000,476,489.5,80,30
2022-12-21 16:30:00.000,444,361.75,80,30
2022-12-21 16:45:00.000,407,433.25,80,30
2022-12-21 17:00:00.000,379,479,80,30
2022-12-21 17:15:00.000,323,350,80,30
2022-12-21 17:30:00.000,304,413.25,80,30
2022-12-21 17:45:00.000,271,430.5,80,30
2022-12-21 18:00:00.000,248,329,80,30
2022-12-21 18:15:00.000,196,304,80,30
2022-12-21 18:30:00.000,181,358,80,30
2022-12-21 18:45:00.000,164,224.5,80,30
2022-12-21 19:00:00.000,153,234,80,30
2022-12-21 19:15:00.000,117,227.75,80,30
2022-12-21 19:30:00.000,110,228.5,80,30
2022-12-21 19:45:00.000,106,231.5,80,30
2022-12-21 20:00:00.000,88,234.5,80,30
2022-12-21 20:15:00.000,80,236.25,80,30
2022-12-21 20:30:00.000,69,224,80,30
2022-12-21 20:45:00.000,64,245.25,80,30
2022-12-21 21:00:00.000,60,238,80,30
2022-12-21 21:15:00.000,61,225,80,30
2022-12-21 21:30:00.000,50,476.75,80,30
2022-12-21 21:45:00.000,43,249.5,80,30
2022-12-21 22:00:00.000,40,235.5,80,30
2022-12-21 22:15:00.000,39,270.75,80,30
2022-12-21 22:30:00.000,34,238,80,30
2022-12-21 22:45:00.000,24,245,80,30
2022-12-21 23:00:00.000,23,190.75,80,30
2022-12-21 23:15:00.000,19,245.75,80,30
2022-12-21 23:30:00.000,16,232,80,30
2022-12-21 23:45:00.000,15,247.5,80,30
2022-12-22 00:00:00.000,14,203.5,80,30
2022-12-22 00:15:00.000,13,241.25,80,30
2022-12-22 00:30:00.000,11,210.25,80,30
2022-12-22 00:45:00.000,10,215.25,80,30
2022-12-22 01:00:00.000,12,227,80,30
2022-12-22 01:15:00.000,11,216.25,80,30
2022-12-22 01:30:00.000,12,206.75,80,30
2022-12-22 01:45:00.000,19,198.75,80,30
2022-12-22 02:00:00.000,16,195.5,80,30
2022-12-22 02:15:00.000,22,179.5,80,30
2022-12-22 02:30:00.000,23,164,80,30
2022-12-22 02:45:00.000,27,178,80,30
2022-12-22 03:00:00.000,36,180.25,80,30
2022-12-22 03:15:00.000,36,187.75,80,30
2022-12-22 03:30:00.000,42,253.25,80,30
2022-12-22 03:45:00.000,42,230.75,80,30
2022-12-22 04:00:00.000,47,200.5,80,30
2022-12-22 04:15:00.000,58,210,80,30
2022-12-22 04:30:00.000,63,206,80,30
2022-12-22 04:45:00.000,67,360.25,80,30
2022-12-22 05:00:00.000,79,195.75,80,30
2022-12-22 05:15:00.000,80,283.25,80,30
2022-12-22 05:30:00.000,109,301.5,80,30
2022-12-22 05:45:00.000,109,316.25,80,30
2022-12-22 06:00:00.000,114,409.25,80,30
2022-12-22 06:15:00.000,120,193.5,80,30
2022-12-22 06:30:00.000,134,192.5,80,30
2022-12-22 06:45:00.000,139,207.25,80,30
2022-12-22 07:00:00.000,166,411.25,80,30
2022-12-22 07:15:00.000,198,284.25,80,30
2022-12-22 07:30:00.000,213,289.75,80,30
2022-12-22 07:45:00.000,234,213.25,80,30
2022-12-22 08:00:00.000,254,243.5,80,30
2022-12-22 08:15:00.000,291,429.5,80,30
2022-12-22 08:30:00.000,327,363.75,80,30
2022-12-22 08:45:00.000,357,332,80,30
2022-12-22 09:00:00.000,416,464.5,80,30
2022-12-22 09:15:00.000,481,367,80,30
2022-12-22 09:30:00.000,556,361.75,80,30
2022-12-22 09:45:00.000,575,512,80,30
2022-12-22 10:00:00.000,606,458,80,30
2022-12-22 10:15:00.000,632,453.75,80,30
2022-12-22 10:30:00.000,669,424.5,80,30
2022-12-22 10:45:00.000,663,456.5,80,30
2022-12-22 11:00:00.000,656,445.5,80,30
2022-12-22 11:15:00.000,647,366.75,80,30
2022-12-22 11:30:00.000,648,415,80,30
2022-12-22 11:45:00.000,628,416.5,80,30
2022-12-22 12:00:00.000,617,419.25,80,30
2022-12-22 12:15:00.000,610,399.5,80,30
2022-12-22 12:30:00.000,600,452.75,80,30
2022-12-22 12:45:00.000,580,388.5,80,30
2022-12-22 13:00:00.000,569,352.75,80,30
2022-12-22 13:15:00.000,571,463.5,80,30
2022-12-22 13:30:00.000,572,491.75,80,30
2022-12-22 13:45:00.000,567,484.5,80,30
2022-12-22 14:00:00.000,585,486,80,30
2022-12-22 14:15:00.000,589,542.25,80,30
2022-12-22 14:30:00.000,589,469.25,80,30
2022-12-22 14:45:00.000,558,474.25,80,30
2022-12-22 15:00:00.000,533,502,80,30
2022-12-22 15:15:00.000,523,503.75,80,30
2022-12-22 15:30:00.000,520,531.5,80,30
2022-12-22 15:45:00.000,499,450.5,80,30
2022-12-22 16:00:00.000,469,437.25,80,30
2022-12-22 16:15:00.000,461,474,80,30
2022-12-22 16:30:00.000,440,477,80,30
2022-12-22 16:45:00.000,407,431.5,80,30
2022-12-22 17:00:00.000,385,436,80,30
2022-12-22 17:15:00.000,334,523,80,30
2022-12-22 17:30:00.000,293,416.25,80,30
2022-12-22 17:45:00.000,271,384.75,80,30
2022-12-22 18:00:00.000,254,630.5,80,30
2022-12-22 18:15:00.000,195,590,80,30
2022-12-22 18:30:00.000,168,782.25,80,30
2022-12-22 18:45:00.000,147,280.5,80,30
2022-12-22 19:00:00.000,135,454.5,80,30
2022-12-22 19:15:00.000,114,290.25,80,30
2022-12-22 19:30:00.000,113,381,80,30
2022-12-22 19:45:00.000,92,236.5,80,30
2022-12-22 20:00:00.000,98,275.5,80,30
2022-12-22 20:15:00.000,72,365.25,80,30
2022-12-22 20:30:00.000,76,217.5,80,30
2022-12-22 20:45:00.000,58,245,80,30
2022-12-22 21:00:00.000,62,241,80,30
2022-12-22 21:15:00.000,51,232.5,80,30
2022-12-22 21:30:00.000,47,223,80,30
2022-12-22 21:45:00.000,49,196.25,80,30
2022-12-22 22:00:00.000,39,187.25,80,30
2022-12-22 22:15:00.000,33,192,80,30
2022-12-22 22:30:00.000,27,193,80,30
2022-12-22 22:45:00.000,20,198.5,80,30
2022-12-22 23:00:00.000,25,196,80,30
2022-12-22 23:15:00.000,18,213.75,80,30
2022-12-22 23:30:00.000,19,271.75,80,30
2022-12-22 23:45:00.000,16,248.5,80,30
2022-12-23 00:00:00.000,12,201,80,30
2022-12-23 00:15:00.000,13,206.75,80,30
2022-12-23 00:30:00.000,14,124.75,80,30
2022-12-23 00:45:00.000,9,171.5,80,30
2022-12-23 01:00:00.000,11,185.75,80,30
2022-12-23 01:15:00.000,15,209.5,80,30
2022-12-23 01:30:00.000,9,208.5,80,30
2022-12-23 01:45:00.000,15,189,80,30
2022-12-23 02:00:00.000,18,186.25,80,30
2022-12-23 02:15:00.000,22,266.75,80,30
2022-12-23 02:30:00.000,23,243.75,80,30
2022-12-23 02:45:00.000,27,251.5,80,30
2022-12-23 03:00:00.000,33,220.25,80,30
2022-12-23 03:15:00.000,38,237,80,30
2022-12-23 03:30:00.000,36,167.25,80,30
2022-12-23 03:45:00.000,45,162,80,30
2022-12-23 04:00:00.000,59,184,80,30
2022-12-23 04:15:00.000,55,251.75,80,30
2022-12-23 04:30:00.000,69,205.5,80,30
2022-12-23 04:45:00.000,64,219.25,80,30
2022-12-23 05:00:00.000,83,296.25,80,30
2022-12-23 05:15:00.000,89,303,80,30
2022-12-23 05:30:00.000,103,193.75,80,30
2022-12-23 05:45:00.000,98,321.25,80,30
2022-12-23 06:00:00.000,126,334,80,30
2022-12-23 06:15:00.000,126,204,80,30
2022-12-23 06:30:00.000,139,345.5,80,30
2022-12-23 06:45:00.000,144,452.5,80,30
2022-12-23 07:00:00.000,182,331.75,80,30
2022-12-23 07:15:00.000,208,212.25,80,30
2022-12-23 07:30:00.000,218,570.25,80,30
2022-12-23 07:45:00.000,230,555.25,80,30
2022-12-23 08:00:00.000,278,345.25,80,30
2022-12-23 08:15:00.000,306,307.75,80,30
2022-12-23 08:30:00.000,351,379.5,80,30
2022-12-23 08:45:00.000,405,361,80,30
2022-12-23 09:00:00.000,501,374.75,80,30
2022-12-23 09:15:00.000,536,387.25,80,30
2022-12-23 09:30:00.000,604,457.75,80,30
2022-12-23 09:45:00.000,622,444.5,80,30
2022-12-23 10:00:00.000,634,501,80,30
2022-12-23 10:15:00.000,652,464.5,80,30
2022-12-23 10:30:00.000,681,419.75,80,30
2022-12-23 10:45:00.000,685,413,80,30
2022-12-23 11:00:00.000,677,404.25,80,30
2022-12-23 11:15:00.000,663,386.75,80,30
2022-12-23 11:30:00.000,643,498,80,30
2022-12-23 11:45:00.000,634,506.75,80,30
2022-12-23 12:00:00.000,638,478.75,80,30
2022-12-23 12:15:00.000,627,476,80,30
2022-12-23 12:30:00.000,635,392.5,80,30
2022-12-23 12:45:00.000,610,393.75,80,30
2022-12-23 13:00:00.000,604,369.75,80,30
2022-12-23 13:15:00.000,613,447.25,80,30
2022-12-23 13:30:00.000,612,415,80,30
2022-12-23 13:45:00.000,614,335.75,80,30
2022-12-23 14:00:00.000,606,370.75,80,30
2022-12-23 14:15:00.000,600,399,80,30
2022-12-23 14:30:00.000,598,435.25,80,30
2022-12-23 14:45:00.000,578,466,80,30
2022-12-23 15:00:00.000,595,420,80,30
2022-12-23 15:15:00.000,564,468.5,80,30
2022-12-23 15:30:00.000,542,430,80,30
2022-12-23 15:45:00.000,517,463.25,80,30
2022-12-23 16:00:00.000,507,404.75,80,30
2022-12-23 16:15:00.000,479,341.75,80,30
2022-12-23 16:30:00.000,468,456.5,80,30
2022-12-23 16:45:00.000,419,421.25,80,30
2022-12-23 17:00:00.000,402,458.25,80,30
2022-12-23 17:15:00.000,335,562.5,80,30
2022-12-23 17:30:00.000,291,423.25,80,30
2022-12-23 17:45:00.000,270,389.5,80,30
2022-12-23 18:00:00.000,243,349.75,80,30
2022-12-23 18:15:00.000,197,226.5,80,30
2022-12-23 18:30:00.000,178,288.75,80,30
2022-12-23 18:45:00.000,152,416.5,80,30
2022-12-23 19:00:00.000,132,233,80,30
2022-12-23 19:15:00.000,104,324,80,30
2022-12-23 19:30:00.000,97,312.25,80,30
2022-12-23 19:45:00.000,97,246.75,80,30
2022-12-23 20:00:00.000,81,236.75,80,30
2022-12-23 20:15:00.000,69,222.75,80,30
2022-12-23 20:30:00.000,62,232,80,30
2022-12-23 20:45:00.000,59,220,80,30
2022-12-23 21:00:00.000,51,244.75,80,30
2022-12-23 21:15:00.000,47,221.25,80,30
2022-12-23 21:30:00.000,40,231.5,80,30
2022-12-23 21:45:00.000,38,208.75,80,30
2022-12-23 22:00:00.000,36,238.25,80,30
2022-12-23 22:15:00.000,32,225.25,80,30
2022-12-23 22:30:00.000,27,257.75,80,30
2022-12-23 22:45:00.000,19,183,80,30
2022-12-23 23:00:00.000,19,199.25,80,30
2022-12-23 23:15:00.000,18,144.75,80,30
2022-12-23 23:30:00.000,13,340.75,80,30
2022-12-23 23:45:00.000,12,254.25,80,30
2022-12-24 00:00:00.000,9,224.75,80,30
2022-12-24 00:15:00.000,6,175.25,80,30
2022-12-24 00:30:00.000,7,362.25,80,30
2022-12-24 00:45:00.000,7,209.5,80,30
2022-12-24 01:00:00.000,4,209.75,80,30
2022-12-24 01:15:00.000,4,147.5,80,30
2022-12-24 01:30:00.000,7,181.75,80,30
2022-12-24 01:45:00.000,10,194,80,30
2022-12-24 02:00:00.000,9,227,80,30
2022-12-24 02:15:00.000,8,184.25,80,30
2022-12-24 02:30:00.000,6,75.5,80,30
2022-12-24 02:45:00.000,10,209.25,80,30
2022-12-24 03:00:00.000,8,172.75,80,30
2022-12-24 03:15:00.000,13,201.25,80,30
2022-12-24 03:30:00.000,12,181,80,30
2022-12-24 03:45:00.000,12,150,80,30
2022-12-24 04:00:00.000,20,159.75,80,30
2022-12-24 04:15:00.000,17,150.75,80,30
2022-12-24 04:30:00.000,23,161.25,80,30
2022-12-24 04:45:00.000,19,162.5,80,30
2022-12-24 05:00:00.000,26,193.75,80,30
2022-12-24 05:15:00.000,31,161.75,80,30
2022-12-24 05:30:00.000,28,158.25,80,30
2022-12-24 05:45:00.000,33,190,80,30
2022-12-24 06:00:00.000,38,183.25,80,30
2022-12-24 06:15:00.000,40,193.5,80,30
2022-12-24 06:30:00.000,40,185,80,30
2022-12-24 06:45:00.000,42,202,80,30
2022-12-24 07:00:00.000,48,200,80,30
2022-12-24 07:15:00.000,50,189,80,30
2022-12-24 07:30:00.000,57,198.25,80,30
2022-12-24 07:45:00.000,62,222.25,80,30
2022-12-24 08:00:00.000,74,202.75,80,30
2022-12-24 08:15:00.000,80,207.5,80,30
2022-12-24 08:30:00.000,85,209.25,80,30
2022-12-24 08:45:00.000,89,195.75,80,30
2022-12-24 09:00:00.000,96,206.5,80,30
2022-12-24 09:15:00.000,107,204.25,80,30
2022-12-24 09:30:00.000,121,195.25,80,30
2022-12-24 09:45:00.000,130,213.25,80,30
2022-12-24 10:00:00.000,136,198,80,30
2022-12-24 10:15:00.000,140,206.75,80,30
2022-12-24 10:30:00.000,146,199.75,80,30
2022-12-24 10:45:00.000,143,221.25,80,30
2022-12-24 11:00:00.000,145,218.25,80,30
2022-12-24 11:15:00.000,145,217.5,80,30
2022-12-24 11:30:00.000,148,209,80,30
2022-12-24 11:45:00.000,144,210,80,30
2022-12-24 12:00:00.000,138,223.25,80,30
2022-12-24 12:15:00.000,136,210,80,30
2022-12-24 12:30:00.000,137,206.75,80,30
2022-12-24 12:45:00.000,132,202.75,80,30
2022-12-24 13:00:00.000,126,196.25,80,30
2022-12-24 13:15:00.000,125,211,80,30
2022-12-24 13:30:00.000,124,203.5,80,30
2022-12-24 13:45:00.000,111,224.5,80,30
2022-12-24 14:00:00.000,113,219,80,30
2022-12-24 14:15:00.000,111,229.75,80,30
2022-12-24 14:30:00.000,103,219.75,80,30
2022-12-24 14:45:00.000,100,221.75,80,30
2022-12-24 15:00:00.000,98,202.5,80,30
2022-12-24 15:15:00.000,97,221.75,80,30
2022-12-24 15:30:00.000,97,209.5,80,30
2022-12-24 15:45:00.000,95,202,80,30
2022-12-24 16:00:00.000,88,187.75,80,30
2022-12-24 16:15:00.000,86,203.5,80,30
2022-12-24 16:30:00.000,81,212.75,80,30
2022-12-24 16:45:00.000,79,213.5,80,30
2022-12-24 17:00:00.000,72,200,80,30
2022-12-24 17:15:00.000,65,192.75,80,30
2022-12-24 17:30:00.000,61,209.25,80,30
2022-12-24 17:45:00.000,59,198.75,80,30
